timestamp,text
11/13/2020 4:33,"@TokopediaCare Garangnya sinar mentari tak jadi penghalang ☀️
Ayah rela berkorban, walau nyawa jadi taruhannya. 
Di… https://t.co/j5SdQkqELe"
11/13/2020 4:27,kalo mau ngubah pin point apa harus punya toko dulu apa gimana help @tokopedia @TokopediaCare
11/13/2020 4:24,tolonginnnn @TokopediaCare
11/13/2020 4:23,@TokopediaCare  @tokopedia tolongin dong minnn mau minta bantuan ke tokped care kenapa cuman bisa minta bantuan bua… https://t.co/bdfqbqe3Iq
11/13/2020 4:20,@TokopediaCare min bisa minta tolong follow up pesanan saya? INV/20201113/XX/XI/674657740 . Penjual ga ada respon. Terima kasih
11/13/2020 4:12,"@JNECare @TokopediaCare @tokopedia masa statusnya delivery with courier ampe 2 hari.
Kalo emg nyasar, tlg ditelpon… https://t.co/ZhDj05cncQ"
11/13/2020 4:08,@TokopediaCare cek dm min
11/13/2020 4:08,@JNECare Adminnya serius nih gada? Orang by sistem kok. Ada di topednya sendiri. Aneh banget. Wkwk @TokopediaCare… https://t.co/xW50SE8rSP
11/13/2020 4:06,"@TokopediaCare Kalau mas/mba baca thread saya secara lengkap, di situ sudah tertulis. Saya mengajukan pembatalan ja… https://t.co/KTK0nR36jS"
11/13/2020 4:04,"@GrabID halo saya mau retur barang di tokopedia pengiriman menggunakan grabexpress, saya mau input nomor resi untuk… https://t.co/9WvfkSRJNS"
11/13/2020 4:02,@TokopediaCare belum ada informasi jelas
11/13/2020 3:57,@tantaginting @TokopediaCare *ketawa di grup*
11/13/2020 3:49,"@TokopediaCare mau tanya ini aplikasi kenapa yah? Kayanya ini udh lama bgt begini, tiba tiba ke log out sendiri. Su… https://t.co/6YHx0ryrF3"
11/13/2020 3:49,"RT @TokopediaCare: KABAR BAIK INI HARUS KAMU SEBARIN TOPPERS!

Dalam rangka meramaikan Hari Ayah Nasional pada tanggal 12 November besok, m…"
11/13/2020 3:48,"@TokopediaCare @nadyasabiya Min respon dm ku dong, jgn digantungin gitu aja. Balesin dm dan mention org bisa. La gw ga dibales2 parah"
11/13/2020 3:43,@TokopediaCare mohon direspon DM saya min
11/13/2020 3:41,@TokopediaCare Sudah silakan cek dm lg
11/13/2020 3:38,@TokopediaCare Saya gk ada HP lain
11/13/2020 3:34,"RT @TokopediaCare: KABAR BAIK INI HARUS KAMU SEBARIN TOPPERS!

Dalam rangka meramaikan Hari Ayah Nasional pada tanggal 12 November besok, m…"
11/13/2020 3:29,@TokopediaCare mohon di check transaksi ini INV/20201026/XX/X/661281358 kenapa saya tidak dpt cashback? Saya nggak… https://t.co/JFUgLDgPNs
11/13/2020 3:11,Halo @TokopediaCare ini status nya masih dalam pengiriman tapi paket sudah sampai ke buyer. Tolong di bantu ya teng… https://t.co/oXQcGs2TBq
11/13/2020 2:57,"@TokopediaCare Barang yang saya beli diasuransikan, bagaimana cara klaim nya?"
11/13/2020 2:44,"Ceritanya sih iseng isi ovo via @tokopedia @tokopediacare dan ada kupon potongan admin gt kaann,trus ternyata trans… https://t.co/3qXkaOB7rq"
11/13/2020 2:36,@callmenovian @TokopediaCare @tokopedia @MediaKonsumenID @hotmanParis Setidaknya masyarakat tau bobroknya tokped da… https://t.co/C1jASikQPy
11/13/2020 2:13,@TokopediaCare min cek dm yaa
11/13/2020 2:10,@TokopediaCare min cek dm
11/13/2020 1:58,"TJR-0452852-663333 apdet status dong. Masa gak jelas gini.

2 hari lalu uda telp customer service. Kemaren udah men… https://t.co/SfD1YsPfry"
11/13/2020 1:22,@TokopediaCare @tokopedia Respon dari tim kenapa lama sekali untuk memecahkan 1 kendala transaksi di Tokopedia? Ini… https://t.co/J760XtvUds
11/13/2020 1:15,"@TokopediaCare Laporan saya tolong dikirim ke email dong min, dan belum ada yg menghubungi sejak kemarin saya konfirmasi"
11/13/2020 1:10,@TokopediaCare mohon direspon dm saya min
11/13/2020 1:03,@TokopediaCare Sudah 3 hari tidak ada respon sama sekali dari pihak toped
11/13/2020 0:54,"@TokopediaCare Hai admin, bagaimana ya cara klaim ongkir pengembalian? Saat komplain order."
11/13/2020 0:45,@TokopediaCare kenapa dana saya ditahan.katanya setelah penjual sudah konfirm lansung masuk ke saldo.ini koq ditahan.tau gini g pake tokped
11/13/2020 0:44,@TokopediaCare Sebenarnya ada guna dan tujuannya gak ya @TokopediaCare merespon twit saya? Karena saya sudah memenu… https://t.co/8S0ygn2LUD
11/13/2020 0:33,@TokopediaCare Thankss. Sayang sekali ga bisa pake bebas ongkir ya. Kayaknya dulu bisa
11/13/2020 0:06,"@TokopediaCare Min, tolong cek DM saya. Ada masalah dalam klaim voucher hadiah. 🙏"
11/12/2020 23:32,RT @tantaginting: Jahatnya toko ini. Gw di cuekin. Sedih. Mau beli kursi buat camping. Minta instant courier yg 3 jam. Di ok in. Sehari kem…
11/12/2020 23:10,Jahatnya toko ini. Gw di cuekin. Sedih. Mau beli kursi buat camping. Minta instant courier yg 3 jam. Di ok in. Seha… https://t.co/cQFuhZlTiT
11/12/2020 22:28,@TokopediaCare tolong cek DM
11/12/2020 22:26,@TokopediaCare Tolong cek dm min nn
11/12/2020 21:54,"@TokopediaCare , pagi kak..mohon bantu input resi J&amp;T , cek DM ya.. thanks"
11/12/2020 21:29,saldo ko di tahan? jelas jelas pembeli sudah menerima barang dan memberikan rating kepada saya tapi ko belum bisa d… https://t.co/irkEaaRYa8
11/12/2020 20:15,@TokopediaCare admin tolong cek DM saya
11/12/2020 18:55,"@dewe @TokopediaCare lho padahal lumayan rekomended ini waroeng game, ko bisa"
11/12/2020 18:29,@TokopediaCare Lalu saya harus bagaimana ini. Mengajukan penggantian nomer hp ulang?
11/12/2020 17:34,@TokopediaCare gimana ini. Saya mau login gabisa karna nomer saya sudah tidak aktif. Giliran saya mau ubah dan suda… https://t.co/zJX5B6JOI8
11/12/2020 17:33,"@esya7 @TokopediaCare Iya, bener juga kenapa dianggurin. Mikir sibuk karena event shopee tadinya, tapi mereka akun… https://t.co/UqwK4oAQPw"
11/12/2020 17:20,"@ahidahid @TokopediaCare Sebenarnya gakpapa sih kalo emang harus ke pusat resolusi terus langsung diberesin.

Ini d… https://t.co/P9xUWitTvn"
11/12/2020 17:18,@esya7 @TokopediaCare Iya di marketplace sekarang banyak yg ketat aturannya. Sekalinya kelupaan update stok gitu ba… https://t.co/YOVYapmhTU
11/12/2020 17:18,@dewe @TokopediaCare Iya sebelumnya aman makanya kemarin percaya-percaya aja dia bilang tunggu dulu sampe barangnya datang. Eh malah gini. 😌
11/12/2020 16:53,"@TokopediaCare Selamat hari Ayah.
Walapun aku gak sedekat ayah kaya temen2 aku yg deket sama Ayahnya.
Tapi aku perc… https://t.co/xMfKQ5S7kp"
11/12/2020 16:53,"@TokopediaCare Selamat hari Ayah.
Walapun aku gak sedekat ayah kaya temen2 aku yg deket sama Ayahnya.
Tapi aku perc… https://t.co/ftmP9mavWy"
11/12/2020 16:53,"@TokopediaCare Selamat hari Ayah.
Walapun aku gak sedekat ayah kaya temen2 aku yg deket sama Ayahnya.
Tapi aku perc… https://t.co/ExBgzCrOmp"
11/12/2020 16:53,"RT @TokopediaCare: KABAR BAIK INI HARUS KAMU SEBARIN TOPPERS!

Dalam rangka meramaikan Hari Ayah Nasional pada tanggal 12 November besok, m…"
